incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes,day_of_week
INC000527,sexual assault,north,Oakdale,GA,5207 River Rd,31.482141,-116.280528,2024-09-12 00:00:00,OFF0116,Karen,Wilson,1591.0,SUS00094,Nancy,Johnson,24.0,male,Unknown,VIC00106,Nancy,Martin,,unknown,920-309-8925,Hands/Feet,high,Closed,No Arrest,2.0,25797.84,yes,Incident at 5207 River Rd. Officer responded at scene.,Thursday
INC002394,dui,north,Centerville,NY,6051 Maple Dr,,-102.889354,,OFF0060,Jennifer,Green,8180.0,,,,,unknown,unknown,VIC00204,Barbara,Jones,,male,331-150-7701,Knife,high,under investigation,NO ARREST,0.0,49665.1,yes,Incident at 6051 Maple Dr. Officer responded at scene.,
INC003962,homicide,southeast,Oakdale,NC,5641 River Rd,26.082207,-91.941329,,OFF0050,Michael,Davis,2667.0,SUS00128,David,Walker,39.0,female,unknown,VIC00781,Michael,White,32.0,male,944-846-7596,Blunt Object,critical,OPEN,warning,1.0,30983.34,no,Incident at 5641 River Rd. Officer responded at scene.,
INC000888,kidnapping,northwest,Lakewood,FL,5868 Cedar Lane,34.733729,,,OFF0048,CHARLES,Jackson,8057.0,,,,,unknown,unknown,VIC00370,Sarah,Wilson,,male,772-419-4289,Unarmed,unknown,Closed,unknown,4.0,8046.58,yes,Incident at 5868 Cedar Lane. Officer responded at scene.,
INC000439,drug offense,midtown,Maplewood,PA,1875 Main St,26.399142,-90.716018,2019-11-12 14:32:29,OFF0015,William,Jackson,7691.0,,,,,unknown,unknown,VIC00131,Thomas,Jones,68.0,female,230-191-3879,KNIFE,critical,Under Investigation,Arres Made,5.0,49510.26,unknown,Incident at 1875 Main St. Officer responded at scene.,Tuesday
INC002346,assault,midtown,Riverside,AZ,6633 Elm Blvd,40.773951,-88.606454,2024-02-21 07:52:34,OFF0122,Carol,Martin,4007.0,,,,,unknown,unknown,VIC00097,Anthony,Lee,21.0,unknown,,unknown,medium,Pendng,Dismissed,2.0,5498.74,yes,Incident at 6633 Elm Blvd. Officer responded at scene.,Wednesday
INC003014,theft,north,Fairview,NY,7366 River Rd,26.572662,-103.697433,2024-06-15 00:00:00,OFF0115,Thomas,Garcia,6558.0,SUS00690,Emily,Miller,34.0,other,unknown,VIC00457,Daniel,Flores,,unknown,714-232-7500,Rifle,low,Resolved,arrest made,-1.0,31443.55,no,,Saturday
INC001740,robbery,southwest,Lakewood,IL,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876.0,SUS00519,Charles,Jackson,,female,Hispanic,VIC00493,William,Harris,15.0,male,342-977-5613,unknown,high,closed,Arres Made,4.0,,no,Incident at 4273 Park Rd. Officer responded at scene.,Saturday
INC003520,vandalism,southwest,Hillcrest,OH,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390.0,SUS00303,Joseph,Walker,27.0,female,asian,VIC00147,Robert,Brown,41.0,female,277-571-6907,Rifle,critical,Closed,NO ARREST,2.0,41712.02,yes,Incident at 8811 Lincoln St. Officer responded at scene.,Sunday
INC002991,drug offense,north,Fairview,IL,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959.0,,,,,unknown,unknown,VIC00735,Anthony,Walker,32.0,male,397-791-8191,hands,unknown,closed,Arres Made,1.0,3026.01,no,Incident at 764 Cedar Lane. Officer responded at scene.,Friday
INC002074,assault,north,Maplewood,FL,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932.0,SUS00722,Charles,Johnson,44.0,unknown,Asian,VIC00595,Richard,Young,13.0,female,,unknown,medium,CLOSED,Arrest Made,0.0,,no,Incident at 6053 River Rd. Officer responded at scene.,Tuesday
INC001318,fraud,north,Fairview,FL,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703.0,SUS00142,Karen,Young,23.0,female,BLACK,VIC00379,Linda,Taylor,32.0,male,445-649-4353,unknown,medium,under investigation,Dismissed,2.0,20394.14,yes,Incident at 2541 Cedar Lane. Officer responded at scene.,Monday
INC001434,kidnapping,south,Springfield,OH,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601.0,SUS00251,Barbara,Harris,38.0,male,BLACK,VIC00214,Karen,Taylor,36.0,unknown,838-980-4015,Bat,low,Pending,NO ARREST,4.0,,no,Incident at 8749 Park Rd. Officer responded at scene.,Thursday
INC003499,sexual assault,northeast,Maplewood,GA,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163.0,SUS00566,Karen,Brown,50.0,male,Black,VIC00553,Sarah,Brown,56.0,male,501-943-8143,Unarmed,low,Under Investigation,warning,1.0,38981.98,yes,Incident at 3550 Main St. Officer responded at scene.,Thursday
INC002994,theft,northwest,Centerville,IL,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317.0,SUS00285,Matthew,Martin,59.0,other,Other,VIC00522,Joseph,Johnson,66.0,unknown,622-132-3522,unknown,high,unknown,warning,,3776.15,yes,Incident at 9815 Sunset Blvd. Officer responded at scene.,Sunday
INC002823,trespassing,northwest,Maplewood,NC,9246 Park Rd,139.957,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932.0,SUS00231,Michelle,Torres,66.0,female,unknown,VIC00939,Michael,Flores,,male,233-213-3396,Unarmed,high,Open,Arres Made,1.0,47839.91,no,,Wednesday
INC001105,theft,west,Centerville,OH,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581.0,,,,,unknown,unknown,VIC00236,James,Smith,,female,390-444-7271,unknown,low,CLOSED,unknown,0.0,9542.22,no,,Wednesday
INC001276,cyber crime,west,Hillcrest,TX,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804.0,SUS00581,Susan,Brown,41.0,unknown,hispanic,VIC00565,Michael,Hall,73.0,male,684-593-3586,Knife,low,Pending,Arres Made,3.0,42807.37,yes,Incident at 6693 Lincoln St. Officer responded at scene.,Tuesday
INC001673,dui,south,Maplewood,NC,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793.0,SUS00012,James,Harris,42.0,unknown,Hispanic,VIC00287,David,Williams,40.0,unknown,,Hands/Feet,high,Investgation,Warning Issued,3.0,36625.89,yes,Incident at 5280 River Rd. Officer responded at scene.,Saturday
INC001518,vandalism,central,Hillcrest,OH,2220 Sunset Blvd,26.396224,83.6101,2022-07-02 00:00:00,OFF0020,William,Lee,8841.0,SUS00406,Linda,Thomas,54.0,female,hispanic,VIC00906,Mary,Davis,,female,377-286-4714,Gun,medium,CLOSED,unknown,,,yes,Incident at 2220 Sunset Blvd. Officer responded at scene.,Saturday
INC004690,cyber crime,south,Oakdale,AZ,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630.0,SUS00218,Mark,Jones,48.0,unknown,Other,VIC00058,Ashley,Walker,,female,660-157-2674,Pistol,high,Open,NO ARREST,3.0,27569.82,unknown,Incident at 8690 Cedar Lane. Officer responded at scene.,Sunday
INC002192,burglary,southwest,Springfield,TX,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790.0,SUS00371,Richard,Garcia,73.0,unknown,unknown,VIC00860,James,Young,37.0,male,573-184-5245,Hands/Feet,high,Open,arrest made,5.0,26506.97,unknown,Incident at 8483 Washington Ave. Officer responded at scene.,Monday
INC002978,kidnapping,midtown,Oakdale,TX,7351 Oak Ave,29.787316,,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359.0,SUS00480,Mary,Jones,55.0,male,Black,VIC00595,Sarah,Walker,31.0,male,814-778-2055,Firearm,medium,unknown,arrest made,2.0,26729.93,no,Incident at 7351 Oak Ave. Officer responded at scene.,Saturday
INC002490,arson,north,Maplewood,PA,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985.0,SUS00760,David,Taylor,,male,Unknown,VIC00374,Joseph,Jones,10.0,female,,Knife,medium,Open,warning,0.0,,no,,Saturday
INC004430,assault,southwest,Maplewood,PA,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526.0,SUS00653,Jessica,Scott,53.0,unknown,unknown,VIC00256,Donna,Thomas,32.0,female,778-998-8999,unknown,medium,closed,NO ARREST,4.0,23477.59,yes,Incident at 6695 Elm Blvd. Officer responded at scene.,Tuesday
INC004652,arson,central,Centerville,NC,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831.0,SUS00497,James,Thomas,26.0,male,asian,VIC00539,Carol,Lee,73.0,female,774-602-1705,blunt object,critical,unknown,warning,3.0,25237.67,yes,,Friday
INC001507,kidnapping,east,Maplewood,FL,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,,SUS00624,Matthew,Miller,26.0,unknown,Black,VIC00945,Barbara,Miller,,other,538-627-4323,blunt object,low,Open,Case Dismissed,3.0,31448.97,no,,Tuesday
INC003563,theft,south,Springfield,PA,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088.0,SUS00200,Charles,Moore,,female,BLACK,VIC00351,James,Flores,55.0,male,357-156-1364,Rifle,high,unknown,unknown,0.0,14485.64,no,Incident at 6656 Oak Ave. Officer responded at scene.,Friday
INC000485,theft,southwest,Fairview,GA,2737 River Rd,35.429191,-114.838555,2022-04-11 00:00:00,OFF0001,Anthony,Green,8040.0,,,,,unknown,unknown,VIC00041,Richard,Miller,75.0,unknown,565-749-7611,hands,high,unknown,No Arrest,2.0,28683.83,yes,Incident at 2737 River Rd. Officer responded at scene.,Monday
INC000645,burglary,northwest,Fairview,OH,8760 Sunset Blvd,46.114455,-99.23943,,OFF0109,MARK,Garcia,4918.0,SUS00694,David,Young,68.0,unknown,Unknown,VIC00863,Jennifer,Jackson,45.0,male,,Pistol,critical,Open,No Arrest,1.0,,yes,Incident at 8760 Sunset Blvd. Officer responded at scene.,
INC000287,cyber crime,midtown,Riverside,TX,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861.0,SUS00616,Chris,Moore,,female,Other,VIC00845,Linda,Martin,10.0,unknown,,firearm,medium,Open,No Arrest,3.0,17211.16,yes,Incident at 3084 Elm Blvd. Officer responded at scene.,Monday
INC003716,fraud,northwest,Centerville,GA,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209.0,SUS00124,Susan,Hall,27.0,female,BLACK,VIC00468,Michelle,Walker,,male,753-493-2839,Firearm,medium,Under Investigation,Arrest Made,4.0,15968.03,unknown,,Thursday
INC003380,drug offense,south,Riverside,AZ,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494.0,SUS00314,James,Jackson,47.0,unknown,Other,VIC00321,Matthew,White,37.0,male,550-800-9175,Rifle,critical,OPEN,Warning Issued,3.0,43602.71,no,,Thursday
INC004214,arson,northeast,Riverside,AZ,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638.0,SUS00028,Donna,Nguyen,61.0,male,Asian,,,,,unknown,,Blunt Object,critical,OPEN,unknown,4.0,4749.08,yes,Incident at 4035 Park Rd. Officer responded at scene.,Thursday
INC004013,robbery,midtown,Springfield,OH,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077.0,SUS00309,John,Wilson,47.0,unknown,Other,VIC00245,Ashley,Jones,63.0,female,523-258-6026,unknown,unknown,CLOSED,warning,3.0,35351.53,no,Incident at 526 Elm Blvd. Officer responded at scene.,Thursday
INC000606,assault,east,Riverside,OH,4640 Washington Ave,36.05119,,2018-11-18 13:15:00,OFF0037,William,Hall,1943.0,SUS00142,Anthony,Moore,36.0,male,White,VIC00674,David,Moore,85.0,male,,KNIFE,critical,Pendng,warning,3.0,31554.87,no,Incident at 4640 Washington Ave. Officer responded at scene.,Sunday
INC002286,trespassing,west,Lakewood,IL,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992.0,SUS00461,Chris,Martin,44.0,unknown,Black,VIC00579,Matthew,Davis,74.0,male,763-348-4073,firearm,high,under investigation,warning,5.0,,no,Incident at 8849 Park Rd. Officer responded at scene.,Thursday
INC003756,sexual assault,south,Lakewood,OH,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350.0,SUS00461,Sarah,Taylor,38.0,female,white,VIC00090,Nancy,Williams,47.0,female,530-963-2891,Blunt Object,high,open,Case Dismissed,1.0,29185.86,unknown,Incident at 1192 Oak Ave. Officer responded at scene.,Tuesday
INC001742,drug offense,southwest,Centerville,FL,4365 Main St,176.3512,,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169.0,SUS00065,Daniel,Scott,27.0,female,Black,VIC00291,Barbara,Walker,50.0,female,508-645-7273,Unarmed,medium,unknown,No Arrest,2.0,9379.36,no,Incident at 4365 Main St. Officer responded at scene.,Sunday
INC004408,robbery,north,Hillcrest,GA,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,  Barbara  ,Anderson,8387.0,SUS00417,Charles,Wilson,22.0,female,Hispanic,VIC00909,Jennifer,Green,61.0,female,951-854-2345,Hands/Feet,medium,Investgation,Warning Issued,,17530.72,no,Incident at 305 Main St. Officer responded at scene.,Friday
INC000479,robbery,north,Fairview,FL,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659.0,SUS00713,Linda,Hill,22.0,unknown,Unknown,VIC00845,Richard,Johnson,,unknown,,Knife,high,Pendng,warning,2.0,45861.57,no,Incident at 382 Lincoln St. Officer responded at scene.,Saturday
INC001349,domestic violence,southwest,Maplewood,TX,4336 River Rd,47.441424,-74.724534,,OFF0088,Nancy,Jones,9264.0,SUS00200,Anthony,Lee,39.0,male,Hispanic,VIC00378,Michelle,White,43.0,unknown,303-772-7439,Hands/Feet,medium,Pendng,NO ARREST,2.0,,yes,Incident at 4336 River Rd. Officer responded at scene.,
INC002068,vandalism,northeast,Maplewood,NY,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,OFF0142,Michael,Thompson,8575.0,SUS00594,James,Johnson,66.0,female,unknown,VIC00010,David,Miller,33.0,female,957-587-6822,unknown,medium,Closed,unknown,5.0,20209.81,no,Incident at 6568 Washington Ave. Officer responded at scene.,Thursday
INC001614,fraud,central,Lakewood,AZ,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,OFF0112,Thomas,Torres,4281.0,SUS00624,Jennifer,Wilson,,female,white,,,,,unknown,,Knife,low,open,Arrest Made,3.0,24610.82,yes,Incident at 3556 Sunset Blvd. Officer responded at scene.,Saturday
INC004903,fraud,north,Centerville,FL,2223 Maple Dr,39.257005,-87.305942,,OFF0011,Michael,Jones,1311.0,SUS00542,Mary,Smith,35.0,female,hispanic,VIC00386,Joseph,Martin,58.0,female,933-771-7003,KNIFE,low,unknown,arrest made,3.0,,yes,Incident at 2223 Maple Dr. Officer responded at scene.,
INC002325,domestic violence,midtown,Maplewood,PA,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,OFF0020,Carol,Jones,3342.0,SUS00722,Robert,Allen,51.0,male,unknown,VIC00351,Mary,Garcia,30.0,male,968-924-2190,Unarmed,medium,closed,NO ARREST,5.0,41592.73,no,Incident at 5798 Lincoln St. Officer responded at scene.,Sunday
INC004048,drug offense,north,Springfield,CA,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,OFF0123,John,Walker,9322.0,,,,,unknown,unknown,VIC00363,Mark,Harris,32.0,female,,Firearm,high,Pendng,Arrest Made,2.0,13485.64,no,,Monday
INC002805,fraud,northeast,Centerville,TX,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,OFF0069,Chris,Harris,5839.0,SUS00502,Mark,Lee,33.0,male,unknown,VIC00987,Linda,Moore,33.0,male,489-822-6586,blunt object,medium,OPEN,No Arrest,1.0,32136.98,no,Incident at 6392 Sunset Blvd. Officer responded at scene.,Wednesday
INC003800,homicide,northwest,Centerville,CA,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,OFF0088,Barbara,Thomas,8048.0,,,,,unknown,unknown,VIC00130,Patricia,Allen,49.0,unknown,320-813-6162,Rifle,critical,Under Investigation,unknown,3.0,1876.51,unknown,Incident at 7222 Elm Blvd. Officer responded at scene.,Wednesday
INC004160,arson,central,Riverside,AZ,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,OFF0069,Mark,Jackson,8393.0,SUS00535,Susan,Williams,31.0,male,Hispanic,VIC00533,Matthew,Brown,47.0,male,,Gun,unknown,Open,NO ARREST,1.0,47783.51,no,Incident at 7900 Park Rd. Officer responded at scene.,Sunday
INC003328,arson,west,Maplewood,NC,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,OFF0121,Daniel,Young,1986.0,SUS00252,Nancy,Scott,20.0,male,asian,VIC00516,Joseph,Williams,,male,491-322-2390,Rifle,critical,Closed,Case Dismissed,0.0,,yes,,Thursday
INC004491,fraud,west,Oakdale,GA,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,OFF0092,Mark,Davis,9432.0,SUS00118,Karen,Lee,42.0,female,Hispanic,VIC00168,Daniel,Torres,40.0,unknown,574-546-6648,Pistol,medium,Pending,Arres Made,5.0,18573.08,no,Incident at 6841 Main St. Officer responded at scene.,Friday
INC000951,drug offense,south,Lakewood,GA,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,OFF0040,Richard,Jones,8177.0,SUS00489,Linda,Brown,,other,white,VIC00534,Ashley,Scott,81.0,male,602-512-4652,hands,low,OPEN,No Arrest,4.0,22116.2,yes,Incident at 9654 Main St. Officer responded at scene.,Thursday
INC002471,assault,southeast,Hillcrest,OH,7739 Main St,28.802854,-100.642381,2022-12-04 00:00:00,OFF0048,Barbara,Wright,5263.0,SUS00195,James,Hall,42.0,male,Other,VIC00853,Patricia,Green,65.0,unknown,(550) -99-4-8079,unknown,low,Closed,warning,3.0,27341.25,yes,Incident at 7739 Main St. Officer responded at scene.,Sunday
INC003007,kidnapping,west,Fairview,PA,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,OFF0070,Susan,Moore,5146.0,SUS00414,Mark,Lee,,female,unknown,VIC00471,Susan,Taylor,11.0,female,603-260-8163,Hands/Feet,low,Investgation,Arrest Made,-2.0,15227.54,no,Incident at 5506 Sunset Blvd. Officer responded at scene.,Saturday
INC000224,kidnapping,east,Riverside,AZ,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168.0,SUS00696,Michael,Wright,25.0,female,asian,VIC00829,John,Young,13.0,unknown,884-198-4334,Knife,medium,Under Investigation,Arrest Made,2.0,38719.28,no,Incident at 6188 Elm Blvd. Officer responded at scene.,Friday
INC000658,arson,south,Centerville,CA,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,OFF0125,  Emily  ,Young,2979.0,SUS00119,Patricia,Williams,34.0,female,Other,VIC00261,Chris,Williams,23.0,unknown,716-346-1988,unknown,medium,Investgation,unknown,1.0,36572.72,yes,Incident at 8549 Lincoln St. Officer responded at scene.,Sunday
INC001951,burglary,north,Springfield,TX,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,OFF0131,James,Hall,1233.0,SUS00653,Nancy,Anderson,29.0,female,hispanic,VIC00583,Daniel,Harris,59.0,female,534-173-4520,unknown,low,Closed,Case Dismissed,0.0,11268.3,no,,Wednesday
INC002610,arson,south,Centerville,NC,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,OFF0071,  David  ,Hill,,SUS00602,Daniel,Hill,72.0,male,White,VIC00090,Robert,Anderson,69.0,male,(827) -35-5-9704,Pistol,critical,CLOSED,No Arrest,5.0,8159.25,no,Incident at 8458 Main St. Officer responded at scene.,Thursday
INC001953,drug offense,south,Fairview,NC,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,OFF0088,Jennifer,Wright,3842.0,SUS00109,Jessica,Thomas,66.0,female,white,VIC00840,Mary,White,21.0,unknown,975-983-2006,unknown,low,closed,warning,5.0,2689.23,yes,Incident at 4489 River Rd. Officer responded at scene.,Friday
INC003117,domestic violence,south,Lakewood,AZ,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,OFF0133,Mary,Brown,4262.0,,,,,unknown,unknown,VIC00976,Joseph,Thomas,,unknown,241-214-7924,Unarmed,medium,Open,Arrest Made,5.0,40823.52,yes,Incident at 1122 Cedar Lane. Officer responded at scene.,Tuesday
INC000081,trespassing,south,Springfield,NC,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,OFF0035,Sarah,Smith,9689.0,,,,,unknown,unknown,VIC00958,Charles,Harris,75.0,male,381-808-3845,unknown,medium,open,unknown,4.0,30308.04,no,Incident at 2019 Sunset Blvd. Officer responded at scene.,Saturday
INC001252,assault,east,Centerville,NC,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,OFF0036,Daniel,Anderson,,SUS00776,Donna,Wilson,,unknown,unknown,VIC00018,John,Jackson,32.0,male,481-281-3246,Hands/Feet,high,unknown,No Arrest,0.0,,no,Incident at 1704 Park Rd. Officer responded at scene.,Wednesday
INC003165,assault,midtown,Lakewood,IL,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,OFF0109,William,Wright,7370.0,SUS00502,David,Taylor,38.0,female,asian,VIC00771,Jessica,Anderson,16.0,male,,Pistol,medium,CLOSED,Dismissed,1.0,23552.38,no,Incident at 7376 Washington Ave. Officer responded at scene.,Thursday
INC001291,sexual assault,southeast,Hillcrest,GA,2647 Cedar Lane,44.346667,-74.658257,2022-08-26 00:00:00,OFF0093,Emily,Jones,9130.0,SUS00061,Joseph,Walker,57.0,male,Other,VIC00314,Anthony,Thomas,36.0,male,874-401-7274,hands,critical,OPEN,Arres Made,3.0,42566.53,no,,Friday
INC004335,assault,northeast,Oakdale,FL,263 Maple Dr,44.446359,-114.541218,2019-08-30 08:53:55,OFF0055,donna,Thompson,,SUS00630,Joseph,Brown,40.0,male,Black,VIC00387,Patricia,Young,60.0,male,564-536-4844,hands,high,unknown,warning,2.0,,no,Incident at 263 Maple Dr. Officer responded at scene.,Friday
INC003686,kidnapping,south,Springfield,TX,5841 Washington Ave,47.090974,,2021-08-12 02:21:49,OFF0039,Jennifer,Wilson,4812.0,SUS00101,Patricia,Hall,63.0,female,Unknown,VIC00932,Mary,Scott,22.0,female,338-658-1021,hands,unknown,unknown,warning,2.0,29986.94,no,Incident at 5841 Washington Ave. Officer responded at scene.,Thursday
INC003665,theft,north,Springfield,IL,3893 Lincoln St,36.411991,92.9121,2024-08-12 12:12:00,OFF0115,Carol,Scott,6527.0,SUS00573,Carol,Walker,,female,White,VIC00791,Matthew,Moore,23.0,other,,Blunt Object,medium,Under Investigation,Arrest Made,2.0,33335.06,no,,Monday
INC002037,kidnapping,southwest,Fairview,TX,9253 Park Rd,43.91129,-114.34449,2022-09-06 18:01:45,OFF0112,Michael,Garcia,8510.0,SUS00224,Michelle,Brown,55.0,other,unknown,VIC00572,Charles,Scott,80.0,female,440-621-1091,hands,medium,open,Arres Made,4.0,10190.09,yes,Incident at 9253 Park Rd. Officer responded at scene.,Tuesday
